x	y	PANEL
0	0	4
0.0631475910269305	0.0631056313126736	4
0.126295182053861	0.125959705067718	4
0.189442773080792	0.188311666489718	4
0.252590364107722	0.249912962370308	4
0.315737955134653	0.310518031874169	4
0.378885546161583	0.369885285416547	4
0.442033137188514	0.42777806771021	4
0.505180728215444	0.483965601142839	4
0.568328319242375	0.538223905724289	4
0.631475910269305	0.590336691936528	4
0.694623501296236	0.640096222927107	4
0.757771092323166	0.687304142609184	4
0.820918683350097	0.731772266367077	4
0.884066274377027	0.773323331215339	4
0.947213865403958	0.811791702421021	4
1.01036145643089	0.847024033772299	4
1.07350904745782	0.87887987886146	4
1.13665663848475	0.907232250945481	4
1.19980422951168	0.931968129152435	4
1.26295182053861	0.952988909015839	4
1.32609941156554	0.970210795540986	4
1.38924700259247	0.98356513723637	4
1.4523945936194	0.99299869977867	4
1.51554218464633	0.998473878220379	4
1.57868977567326	0.999968846894156	4
1.64183736670019	0.997477646416339	4
1.70498495772712	0.991010207442792	4
1.76813254875405	0.980592311082404	4
1.83128013978099	0.966265486126022	4
1.89442773080792	0.94808684350051	4
1.95757532183485	0.926128848607841	4
2.02072291286178	0.900479032456752	4
2.08387050388871	0.87123964273846	4
2.14701809491564	0.838527236237377	4
2.21016568594257	0.802472214201578	4
2.2733132769695	0.763218302525169	4
2.33646086799643	0.720921978814716	4
2.39960845902336	0.675751848623609	4
2.46275605005029	0.627887973340858	4
2.52590364107722	0.577521152413589	4
2.58905123210415	0.524852162764469	4
2.65219882313108	0.470090958436003	4
2.71534641415801	0.413455833652134	4
2.77849400518494	0.355172552633429	4
2.84164159621187	0.29547344963467	4
2.9047891872388	0.234596502792369	4
2.96793677826573	0.172784385474099	4
3.03108436929267	0.110283498911275	4
3.0942319603196	0.0473429899715582	4
3.15737955134653	-0.015786242013637	4
3.22052714237346	-0.0788525454074764	4
3.28367473340039	-0.141604519424952	4
3.34682232442732	-0.203792016290152	4
3.40996991545425	-0.265167138398679	4
3.47311750648118	-0.325485226510212	4
3.53626509750811	-0.384505835032011	4
3.59941268853504	-0.441993690505579	4
3.66256027956197	-0.497719629475683	4
3.7257078705889	-0.551461512003107	4
3.78885546161583	-0.603005107179614	4
3.85200305264276	-0.652144947115187	4
3.91515064366969	-0.698685145993306	4
3.97829823469662	-0.742440180929283	4
4.04144582572355	-0.78323563151889	4
4.10459341675048	-0.820908875129262	4
4.16774100777741	-0.855309735160412	4
4.23088859880435	-0.886301079693209	4
4.29403618983128	-0.913759368137437	4
4.35718378085821	-0.937575143700825	4
4.42033137188514	-0.957653469715929	4
4.48347896291207	-0.973914308085538	4
4.546626553939	-0.986292838338003	4
4.60977414496593	-0.994739716020657	4
4.67292173599286	-0.999221269401276	4
4.73606932701979	-0.999719633693478	4
4.79921691804672	-0.996232822271007	4
4.86236450907365	-0.988774734587003	4
4.92551210010058	-0.977375100766707	4
4.98865969112751	-0.962079363094463	4
5.05180728215444	-0.942948494867437	4
5.11495487318137	-0.920058757338175	4
5.1781024642083	-0.893501395714874	4
5.24125005523523	-0.863382275431223	4
5.30439764626216	-0.829821460135726	4
5.36754523728909	-0.792952733082779	4
5.43069282831602	-0.752923063833377	4
5.49384041934296	-0.709892022391333	4
5.55698801036989	-0.664031143110432	4
5.62013560139682	-0.615523240908179	4
5.68328319242375	-0.564561682511918	4
5.74643078345068	-0.511349615642327	4
5.80957837447761	-0.456099159207016	4
5.87272596550454	-0.399030557732341	4
5.93587355653147	-0.340371303404113	4
5.9990211475584	-0.280355229217014	4
6.06216873858533	-0.219221576847691	4
6.12531632961226	-0.157214042967251	4
6.18846392063919	-0.0945798077948454	4
6.25161151166612	-0.0315685497648102	4
6.31475910269305	0.0315685497648106	4
6.37790669371998	0.0945798077948449	4
6.44105428474691	0.157214042967251	4
6.50420187577384	0.219221576847691	4
6.56734946680077	0.280355229217015	4
6.6304970578277	0.340371303404113	4
6.69364464885464	0.399030557732341	4
6.75679223988157	0.456099159207016	4
6.8199398309085	0.511349615642326	4
6.88308742193543	0.564561682511918	4
6.94623501296236	0.615523240908179	4
7.00938260398929	0.664031143110431	4
7.07253019501622	0.709892022391333	4
7.13567778604315	0.752923063833377	4
7.19882537707008	0.792952733082778	4
7.26197296809701	0.829821460135726	4
7.32512055912394	0.863382275431223	4
7.38826815015087	0.893501395714874	4
7.4514157411778	0.920058757338174	4
7.51456333220473	0.942948494867437	4
7.57771092323166	0.962079363094463	4
7.64085851425859	0.977375100766707	4
7.70400610528552	0.988774734587003	4
7.76715369631245	0.996232822271007	4
7.83030128733938	0.999719633693478	4
7.89344887836631	0.999221269401276	4
7.95659646939325	0.994739716020657	4
8.01974406042018	0.986292838338003	4
8.08289165144711	0.973914308085538	4
8.14603924247404	0.957653469715929	4
8.20918683350097	0.937575143700825	4
8.2723344245279	0.913759368137437	4
8.33548201555483	0.886301079693209	4
8.39862960658176	0.855309735160412	4
8.46177719760869	0.820908875129262	4
8.52492478863562	0.783235631518891	4
8.58807237966255	0.742440180929283	4
8.65121997068948	0.698685145993307	4
8.71436756171641	0.652144947115187	4
8.77751515274334	0.603005107179614	4
8.84066274377027	0.551461512003108	4
8.9038103347972	0.497719629475683	4
8.96695792582413	0.44199369050558	4
9.03010551685106	0.384505835032011	4
9.093253107878	0.325485226510211	4
9.15640069890492	0.265167138398679	4
9.21954828993186	0.203792016290152	4
9.28269588095879	0.141604519424952	4
9.34584347198572	0.0788525454074764	4
9.40899106301265	0.015786242013638	4
9.47213865403958	-0.0473429899715577	4
9.53528624506651	-0.110283498911275	4
9.59843383609344	-0.172784385474099	4
9.66158142712037	-0.234596502792369	4
9.7247290181473	-0.295473449634669	4
9.78787660917423	-0.355172552633428	4
9.85102420020116	-0.413455833652135	4
9.91417179122809	-0.470090958436003	4
9.97731938225502	-0.524852162764469	4
10.040466973282	-0.577521152413588	4
