x	xend	y	yend	showSelected1	PANEL
4.5	-0.7875	4.71238898038469	4.71238898038469	4.5	2
4.6	-0.7875	4.71238898038469	4.71238898038469	4.6	2
4.7	-0.7875	4.71238898038469	4.71238898038469	4.7	2
4.8	-0.7875	4.71238898038469	4.71238898038469	4.8	2
4.9	-0.7875	4.71238898038469	4.71238898038469	4.9	2
5	-0.7875	4.71238898038469	4.71238898038469	5	2
5.1	-0.7875	4.71238898038469	4.71238898038469	5.1	2
5.2	-0.7875	4.71238898038469	4.71238898038469	5.2	2
5.3	-0.7875	4.71238898038469	4.71238898038469	5.3	2
5.4	-0.7875	4.71238898038469	4.71238898038469	5.4	2
5.5	-0.7875	4.71238898038469	4.71238898038469	5.5	2
5.6	-0.7875	4.71238898038469	4.71238898038469	5.6	2
5.7	-0.7875	4.71238898038469	4.71238898038469	5.7	2
5.8	-0.7875	4.71238898038469	4.71238898038469	5.8	2
5.9	-0.7875	7.85398163397448	7.85398163397448	5.9	2
6	-0.7875	1.5707963267949	1.5707963267949	6	2
6.1	-0.7875	1.5707963267949	1.5707963267949	6.1	2
6.2	-0.7875	-0.785398163397448	-0.785398163397448	6.2	2
6.3	-0.7875	16.4933614313464	16.4933614313464	6.3	2
6.4	-0.7875	14.1371669411541	14.1371669411541	6.4	2
6.5	-0.7875	10.9955742875643	10.9955742875643	6.5	2
6.6	-0.7875	14.1371669411541	14.1371669411541	6.6	2
6.7	-0.7875	7.85398163397448	7.85398163397448	6.7	2
6.8	-0.7875	7.85398163397448	7.85398163397448	6.8	2
6.9	-0.7875	7.85398163397448	7.85398163397448	6.9	2
7	-0.7875	7.85398163397448	7.85398163397448	7	2
7.1	-0.7875	7.85398163397448	7.85398163397448	7.1	2
7.2	-0.7875	7.85398163397448	7.85398163397448	7.2	2
7.3	-0.7875	7.85398163397448	7.85398163397448	7.3	2
7.4	-0.7875	7.85398163397448	7.85398163397448	7.4	2
7.5	-0.7875	7.85398163397448	7.85398163397448	7.5	2
7.6	-0.7875	7.85398163397448	7.85398163397448	7.6	2
7.7	-0.7875	7.85398163397448	7.85398163397448	7.7	2
7.8	-0.7875	7.85398163397448	7.85398163397448	7.8	2
7.9	-0.7875	7.85398163397448	7.85398163397448	7.9	2
8	-0.7875	7.85398163397448	7.85398163397448	8	2
8.1	-0.7875	7.85398163397448	7.85398163397448	8.1	2
8.2	-0.7875	7.85398163397448	7.85398163397448	8.2	2
8.3	-0.7875	7.85398163397448	7.85398163397448	8.3	2
8.4	-0.7875	7.85398163397448	7.85398163397448	8.4	2
8.5	-0.7875	7.85398163397448	7.85398163397448	8.5	2
8.6	-0.7875	7.85398163397448	7.85398163397448	8.6	2
8.7	-0.7875	7.85398163397448	7.85398163397448	8.7	2
8.8	-0.7875	7.85398163397448	7.85398163397448	8.8	2
8.9	-0.7875	7.85398163397448	7.85398163397448	8.9	2
9	-0.7875	7.85398163397448	7.85398163397448	9	2
9.1	-0.7875	16.4933614313464	16.4933614313464	9.1	2
9.2	-0.7875	4.71238898038469	4.71238898038469	9.2	2
9.3	-0.7875	1.5707963267949	1.5707963267949	9.3	2
9.4	-0.7875	-0.785398163397448	-0.785398163397448	9.4	2
9.5	-0.7875	16.4933614313464	16.4933614313464	9.5	2
9.6	-0.7875	14.1371669411541	14.1371669411541	9.6	2
9.7	-0.7875	14.1371669411541	14.1371669411541	9.7	2
9.8	-0.7875	7.85398163397448	7.85398163397448	9.8	2
9.9	-0.7875	10.9955742875643	10.9955742875643	9.9	2
10	-0.7875	10.9955742875643	10.9955742875643	10	2
10.1	-0.7875	10.9955742875643	10.9955742875643	10.1	2
10.2	-0.7875	10.9955742875643	10.9955742875643	10.2	2
10.3	-0.7875	10.9955742875643	10.9955742875643	10.3	2
10.4	-0.7875	10.9955742875643	10.9955742875643	10.4	2
10.5	-0.7875	10.9955742875643	10.9955742875643	10.5	2
10.6	-0.7875	10.9955742875643	10.9955742875643	10.6	2
10.7	-0.7875	10.9955742875643	10.9955742875643	10.7	2
10.8	-0.7875	10.9955742875643	10.9955742875643	10.8	2
10.9	-0.7875	10.9955742875643	10.9955742875643	10.9	2
11	-0.7875	10.9955742875643	10.9955742875643	11	2
11.1	-0.7875	10.9955742875643	10.9955742875643	11.1	2
11.2	-0.7875	10.9955742875643	10.9955742875643	11.2	2
11.3	-0.7875	10.9955742875643	10.9955742875643	11.3	2
11.4	-0.7875	10.9955742875643	10.9955742875643	11.4	2
11.5	-0.7875	10.9955742875643	10.9955742875643	11.5	2
11.6	-0.7875	10.9955742875643	10.9955742875643	11.6	2
11.7	-0.7875	10.9955742875643	10.9955742875643	11.7	2
11.8	-0.7875	10.9955742875643	10.9955742875643	11.8	2
11.9	-0.7875	10.9955742875643	10.9955742875643	11.9	2
12	-0.7875	10.9955742875643	10.9955742875643	12	2
12.1	-0.7875	10.9955742875643	10.9955742875643	12.1	2
12.2	-0.7875	10.9955742875643	10.9955742875643	12.2	2
12.3	-0.7875	7.85398163397448	7.85398163397448	12.3	2
12.4	-0.7875	16.4933614313464	16.4933614313464	12.4	2
12.5	-0.7875	-0.785398163397448	-0.785398163397448	12.5	2
12.6	-0.7875	16.4933614313464	16.4933614313464	12.6	2
12.7	-0.7875	16.4933614313464	16.4933614313464	12.7	2
12.8	-0.7875	16.4933614313464	16.4933614313464	12.8	2
12.9	-0.7875	16.4933614313464	16.4933614313464	12.9	2
13	-0.7875	14.1371669411541	14.1371669411541	13	2
13.1	-0.7875	14.1371669411541	14.1371669411541	13.1	2
13.2	-0.7875	14.1371669411541	14.1371669411541	13.2	2
13.3	-0.7875	14.1371669411541	14.1371669411541	13.3	2
13.4	-0.7875	14.1371669411541	14.1371669411541	13.4	2
13.5	-0.7875	14.1371669411541	14.1371669411541	13.5	2
13.6	-0.7875	14.1371669411541	14.1371669411541	13.6	2
13.7	-0.7875	14.1371669411541	14.1371669411541	13.7	2
13.8	-0.7875	14.1371669411541	14.1371669411541	13.8	2
13.9	-0.7875	14.1371669411541	14.1371669411541	13.9	2
14	-0.7875	14.1371669411541	14.1371669411541	14	2
14.1	-0.7875	14.1371669411541	14.1371669411541	14.1	2
14.2	-0.7875	14.1371669411541	14.1371669411541	14.2	2
14.3	-0.7875	14.1371669411541	14.1371669411541	14.3	2
14.4	-0.7875	14.1371669411541	14.1371669411541	14.4	2
14.5	-0.7875	14.1371669411541	14.1371669411541	14.5	2
14.6	-0.7875	14.1371669411541	14.1371669411541	14.6	2
14.7	-0.7875	14.1371669411541	14.1371669411541	14.7	2
14.8	-0.7875	14.1371669411541	14.1371669411541	14.8	2
14.9	-0.7875	14.1371669411541	14.1371669411541	14.9	2
15	-0.7875	14.1371669411541	14.1371669411541	15	2
15.1	-0.7875	14.1371669411541	14.1371669411541	15.1	2
15.2	-0.7875	14.1371669411541	14.1371669411541	15.2	2
15.3	-0.7875	14.1371669411541	14.1371669411541	15.3	2
15.4	-0.7875	4.71238898038469	4.71238898038469	15.4	2
15.5	-0.7875	10.9955742875643	10.9955742875643	15.5	2
15.6	-0.7875	16.4933614313464	16.4933614313464	15.6	2
15.7	-0.7875	-0.785398163397448	-0.785398163397448	15.7	2
