x	y	PANEL
0	0	4
0.0789344887836631	0.0788525454074765	4
0.157868977567326	0.157214042967251	4
0.236803466350989	0.234596502792369	4
0.315737955134653	0.310518031874169	4
0.394672443918316	0.384505835032011	4
0.473606932701979	0.456099159207016	4
0.552541421485642	0.524852162764468	4
0.631475910269305	0.590336691936528	4
0.710410399052968	0.652144947115187	4
0.789344887836632	0.709892022391333	4
0.868279376620295	0.763218302525169	4
0.947213865403958	0.811791702421021	4
1.02614835418762	0.855309735160412	4
1.10508284297128	0.893501395714874	4
1.18401733175495	0.926128848607841	4
1.26295182053861	0.952988909015839	4
1.34188630932227	0.973914308085538	4
1.42082079810594	0.988774734587003	4
1.4997552868896	0.997477646416339	4
1.57868977567326	0.999968846894156	4
1.65762426445693	0.996232822271007	4
1.73655875324059	0.986292838338003	4
1.81549324202425	0.970210795540986	4
1.89442773080792	0.94808684350051	4
1.97336221959158	0.920058757338175	4
2.05229670837524	0.886301079693209	4
2.1312311971589	0.847024033772299	4
2.21016568594257	0.802472214201578	4
2.28910017472623	0.752923063833377	4
2.36803466350989	0.698685145993307	4
2.44696915229356	0.640096222927107	4
2.52590364107722	0.577521152413589	4
2.60483812986088	0.511349615642327	4
2.68377261864455	0.441993690505579	4
2.76270710742821	0.369885285416547	4
2.84164159621187	0.29547344963467	4
2.92057608499554	0.219221576847691	4
2.9995105737792	0.141604519424952	4
3.07844506256286	0.0631056313126736	4
3.15737955134653	-0.015786242013637	4
3.23631404013019	-0.094579807794845	4
3.31524852891385	-0.1727843854741	4
3.39418301769752	-0.249912962370308	4
3.47311750648118	-0.325485226510212	4
3.55205199526484	-0.399030557732341	4
3.63098648404851	-0.470090958436003	4
3.70992097283217	-0.538223905724289	4
3.78885546161583	-0.603005107179614	4
3.86778995039949	-0.664031143110431	4
3.94672443918316	-0.720921978814716	4
4.02565892796682	-0.773323331215339	4
4.10459341675048	-0.820908875129262	4
4.18352790553415	-0.863382275431223	4
4.26246239431781	-0.900479032456752	4
4.34139688310147	-0.931968129152435	4
4.42033137188514	-0.957653469715929	4
4.4992658606688	-0.977375100766707	4
4.57820034945246	-0.991010207442792	4
4.65713483823613	-0.998473878220379	4
4.73606932701979	-0.999719633693478	4
4.81500381580345	-0.994739716020657	4
4.89393830458712	-0.98356513723637	4
4.97287279337078	-0.966265486126022	4
5.05180728215444	-0.942948494867437	4
5.1307417709381	-0.913759368137437	4
5.20967625972177	-0.87887987886146	4
5.28861074850543	-0.838527236237378	4
5.36754523728909	-0.792952733082779	4
5.44647972607276	-0.742440180929283	4
5.52541421485642	-0.687304142609184	4
5.60434870364008	-0.627887973340859	4
5.68328319242375	-0.564561682511918	4
5.76221768120741	-0.497719629475684	4
5.84115216999107	-0.42777806771021	4
5.92008665877474	-0.355172552633429	4
5.9990211475584	-0.280355229217014	4
6.07795563634206	-0.203792016290153	4
6.15689012512573	-0.125959705067717	4
6.23582461390939	-0.0473429899715583	4
6.31475910269305	0.0315685497648106	4
6.39369359147672	0.110283498911275	4
6.47262808026038	0.188311666489718	4
6.55156256904404	0.265167138398678	4
6.6304970578277	0.340371303404113	4
6.70943154661137	0.413455833652134	4
6.78836603539503	0.483965601142839	4
6.86730052417869	0.551461512003107	4
6.94623501296236	0.615523240908179	4
7.02516950174602	0.675751848623609	4
7.10410399052968	0.731772266367077	4
7.18303847931335	0.78323563151889	4
7.26197296809701	0.829821460135726	4
7.34090745688067	0.87123964273846	4
7.41984194566434	0.907232250945481	4
7.498776434448	0.937575143700825	4
7.57771092323166	0.962079363094463	4
7.65664541201533	0.980592311082404	4
7.73557990079899	0.99299869977867	4
7.81451438958265	0.999221269401276	4
7.89344887836631	0.999221269401276	4
7.97238336714998	0.99299869977867	4
8.05131785593364	0.980592311082404	4
8.1302523447173	0.962079363094463	4
8.20918683350097	0.937575143700825	4
8.28812132228463	0.907232250945482	4
8.36705581106829	0.871239642738459	4
8.44599029985196	0.829821460135726	4
8.52492478863562	0.783235631518891	4
8.60385927741928	0.731772266367077	4
8.68279376620295	0.675751848623608	4
8.76172825498661	0.615523240908179	4
8.84066274377027	0.551461512003108	4
8.91959723255394	0.483965601142839	4
8.9985317213376	0.413455833652134	4
9.07746621012126	0.340371303404113	4
9.15640069890492	0.265167138398679	4
9.23533518768859	0.188311666489719	4
9.31426967647225	0.110283498911274	4
9.39320416525591	0.0315685497648104	4
9.47213865403958	-0.0473429899715577	4
9.55107314282324	-0.125959705067717	4
9.6300076316069	-0.203792016290153	4
9.70894212039057	-0.280355229217015	4
9.78787660917423	-0.355172552633428	4
9.86681109795789	-0.427778067710209	4
9.94574558674156	-0.497719629475684	4
10.0246800755252	-0.564561682511918	4
10.1036145643089	-0.627887973340858	4
10.1825490530925	-0.687304142609184	4
